bin_uri	species_per_bin
BOLD:AAE4349	1
BOLD:AAE4350	1
BOLD:AAE4351	1
BOLD:AAE4352	1
BOLD:AAE4354	2
BOLD:AAE4356	1
BOLD:AAE4357	1
BOLD:AAE4358	1
BOLD:AAE4359	1
BOLD:AAE4360	1
BOLD:AAE4361	1
BOLD:AAE4362	3
BOLD:AAE4363	1
BOLD:AAE4364	1
BOLD:AAE4365	3
BOLD:AAE4366	1
BOLD:AAE4367	1
BOLD:AAE4369	2
BOLD:AAE4370	1
BOLD:AAE4371	2
BOLD:AAE4372	1
BOLD:AAE4374	1
BOLD:AAE4375	1
BOLD:AAE4378	3
BOLD:AAE4379	1
BOLD:AAE4380	1
BOLD:AAE4381	1
BOLD:AAE4382	1
BOLD:AAE4383	1
BOLD:AAE4384	2
BOLD:AAE4385	1
BOLD:AAE4386	1
BOLD:AAE4387	1
BOLD:AAE4388	1
BOLD:AAE4389	1
BOLD:AAE4390	1
BOLD:AAE4391	1
BOLD:AAE4392	1
BOLD:AAE4393	1
BOLD:AAE4394	1
BOLD:AAE4395	1
BOLD:AAE4396	1
BOLD:AAE4397	1
BOLD:AAE4398	1
BOLD:AAE4399	1
BOLD:AAE4400	2
BOLD:AAE4401	2
BOLD:AAE4402	1
BOLD:AAE4405	1
BOLD:AAE4406	1
BOLD:AAE4407	1
BOLD:AAE4408	1
BOLD:AAE4409	1
BOLD:AAE4410	1
BOLD:AAE4413	1
BOLD:AAE4414	1
BOLD:AAE4415	1
BOLD:AAE4418	1
BOLD:AAE4419	1
BOLD:AAE4420	1
BOLD:AAE4421	1
BOLD:AAE4422	1
BOLD:AAE4423	3
BOLD:AAE4424	1
BOLD:AAE4427	1
BOLD:AAE4428	1
BOLD:AAE4429	1
BOLD:AAE4430	1
BOLD:AAE4431	1
BOLD:AAE4432	2
BOLD:AAE4433	2
BOLD:AAE4434	1
BOLD:AAE4435	1
BOLD:AAE4436	2
BOLD:AAE4437	1
BOLD:AAE4438	1
BOLD:AAE4439	1
BOLD:AAE4440	1
BOLD:AAE4441	1
BOLD:AAE4442	1
BOLD:AAE4443	1
BOLD:AAE4444	1
BOLD:AAE4445	1
BOLD:AAE4447	1
BOLD:AAE4448	1
BOLD:AAE4449	1
BOLD:AAE4450	1
BOLD:AAE4451	1
BOLD:AAE4453	2
BOLD:AAE4454	1
BOLD:AAE4456	1
BOLD:AAE4457	1
BOLD:AAE4458	5
BOLD:AAE4459	1
BOLD:AAE4460	1
BOLD:AAE4461	1
BOLD:AAE4462	2
BOLD:AAE4463	1
BOLD:AAE4464	1
BOLD:AAE4465	1
BOLD:AAE4466	1
BOLD:AAE4467	1
BOLD:AAE4468	1
BOLD:AAE4469	1
BOLD:AAE4470	1
BOLD:AAE4471	1
BOLD:AAE4472	2
BOLD:AAE4474	2
BOLD:AAE4475	2
BOLD:AAE4476	1
BOLD:AAE4477	1
BOLD:AAE4478	3
BOLD:AAE4480	2
BOLD:AAE4481	1
BOLD:AAE4482	1
BOLD:AAE4483	1
BOLD:AAE4486	1
BOLD:AAE4487	1
BOLD:AAE4488	1
BOLD:AAE4489	1
BOLD:AAE4494	1
BOLD:AAE4495	1
BOLD:AAE4496	1
BOLD:AAE4498	1
BOLD:AAE4499	2
BOLD:AAE4500	1
BOLD:AAE4501	1
BOLD:AAE4502	1
BOLD:AAE4503	1
BOLD:AAE4505	1
BOLD:AAE4506	1
BOLD:AAE4507	1
BOLD:AAE4508	1
BOLD:AAE4509	1
BOLD:AAE4510	1
BOLD:AAE4511	1
BOLD:AAE4512	1
BOLD:AAE4514	1
BOLD:AAE4515	1
BOLD:AAE4516	1
BOLD:AAE4517	1
BOLD:AAE4518	1
BOLD:AAE4519	1
BOLD:AAE4520	1
BOLD:AAE4521	1
BOLD:AAE4522	1
BOLD:AAE4523	2
BOLD:AAE4524	1
BOLD:AAE4525	5
BOLD:AAE4526	1
BOLD:AAE4527	1
BOLD:AAE4528	1
BOLD:AAE4529	1
BOLD:AAE4530	1
BOLD:AAE4532	1
BOLD:AAE4533	1
BOLD:AAE4534	1
BOLD:AAE4535	1
BOLD:AAE4536	1
BOLD:AAE4537	1
BOLD:AAE4538	1
BOLD:AAE4540	2
BOLD:AAE4541	1
BOLD:AAE4542	1
BOLD:AAE4543	1
BOLD:AAE4544	1
BOLD:AAE4545	1
BOLD:AAE4546	1
BOLD:AAE4547	1
BOLD:AAE4548	1
BOLD:AAE4549	1
BOLD:AAE4550	1
BOLD:AAE4552	1
BOLD:AAE4553	1
BOLD:AAE4555	1
BOLD:AAE4556	1
BOLD:AAE4557	1
BOLD:AAE4558	1
BOLD:AAE4559	1
BOLD:AAE4560	1
BOLD:AAE4561	1
BOLD:AAE4562	1
BOLD:AAE4563	1
BOLD:AAE4564	1
BOLD:AAE4565	1
BOLD:AAE4566	1
BOLD:AAE4567	1
BOLD:AAE4568	1
BOLD:AAE4569	1
BOLD:AAE4570	2
BOLD:AAE4571	1
BOLD:AAE4572	1
BOLD:AAE4573	1
BOLD:AAE4574	1
BOLD:AAE4575	1
BOLD:AAE4576	1
BOLD:AAE4577	1
BOLD:AAE4579	1
BOLD:AAE4580	1
BOLD:AAE4581	1
BOLD:AAE4582	1
BOLD:AAE4584	1
BOLD:AAE4586	1
BOLD:AAE4587	1
BOLD:AAE4588	1
BOLD:AAE4589	1
BOLD:AAE4590	3
BOLD:AAE4591	1
BOLD:AAE4592	1
BOLD:AAE4593	2
BOLD:AAE4594	1
BOLD:AAE4595	1
BOLD:AAE4596	2
BOLD:AAE4597	1
BOLD:AAE4599	1
BOLD:AAE4600	1
BOLD:AAE4601	1
BOLD:AAE4602	1
BOLD:AAE4603	1
BOLD:AAE4604	1
BOLD:AAE4605	1
BOLD:AAE4606	1
BOLD:AAE4607	1
BOLD:AAE4608	1
BOLD:AAE4609	1
BOLD:AAE4610	1
BOLD:AAE4612	3
BOLD:AAE4613	1
BOLD:AAE4614	1
BOLD:AAE4615	1
BOLD:AAE4616	1
BOLD:AAE4617	1
BOLD:AAE4619	8
BOLD:AAE4620	1
BOLD:AAE4621	1
BOLD:AAE4622	2
BOLD:AAE4623	2
BOLD:AAE4624	1
BOLD:AAE4625	1
BOLD:AAE4626	1
BOLD:AAE4627	1
BOLD:AAE4628	1
BOLD:AAE4629	1
BOLD:AAE4631	1
BOLD:AAE4632	1
BOLD:AAE4633	1
BOLD:AAE4634	1
BOLD:AAE4635	4
BOLD:AAE4638	1
BOLD:AAE4640	3
BOLD:AAE4641	1
BOLD:AAE4642	3
BOLD:AAE4643	1
BOLD:AAE4644	1
BOLD:AAE4645	1
BOLD:AAE4646	1
BOLD:AAE4647	1
BOLD:AAE4649	1
BOLD:AAE4651	2
BOLD:AAE4652	1
BOLD:AAE4653	1
BOLD:AAE4654	3
BOLD:AAE4655	1
BOLD:AAE4656	1
BOLD:AAE4657	1
BOLD:AAE4658	1
BOLD:AAE4659	2
BOLD:AAE4660	1
BOLD:AAE4662	1
BOLD:AAE4663	1
BOLD:AAE4664	1
BOLD:AAE4665	2
BOLD:AAE4666	1
BOLD:AAE4667	2
BOLD:AAE4672	1
BOLD:AAE4673	1
BOLD:AAE4674	1
BOLD:AAE4676	1
BOLD:AAE4677	1
BOLD:AAE4680	1
BOLD:AAE4681	1
BOLD:AAE4682	2
BOLD:AAE4683	1
BOLD:AAE4685	1
BOLD:AAE4686	1
BOLD:AAE4687	1
BOLD:AAE4688	1
BOLD:AAE4689	1
BOLD:AAE4690	1
BOLD:AAE4691	1
BOLD:AAE4692	1
BOLD:AAE4693	1
BOLD:AAE4694	1
BOLD:AAE4696	1
BOLD:AAE4697	1
BOLD:AAE4698	1
BOLD:AAE4699	1
BOLD:AAE4700	1
BOLD:AAE4701	1
BOLD:AAE4702	1
BOLD:AAE4703	1
BOLD:AAE4704	1
BOLD:AAE4705	1
BOLD:AAE4706	1
BOLD:AAE4707	3
BOLD:AAE4708	1
BOLD:AAE4709	1
BOLD:AAE4710	1
BOLD:AAE4711	2
BOLD:AAE4712	2
BOLD:AAE4713	1
BOLD:AAE4715	1
BOLD:AAE4716	1
BOLD:AAE4717	1
BOLD:AAE4718	1
BOLD:AAE4719	1
BOLD:AAE4720	1
BOLD:AAE4721	1
BOLD:AAE4722	1
BOLD:AAE4723	1
BOLD:AAE4725	3
BOLD:AAE4726	1
BOLD:AAE4727	1
BOLD:AAE4729	1
BOLD:AAE4730	2
BOLD:AAE4731	1
BOLD:AAE4732	2
BOLD:AAE4733	1
BOLD:AAE4735	2
BOLD:AAE4736	1
BOLD:AAE4737	1
BOLD:AAE4738	1
BOLD:AAE4739	2
BOLD:AAE4740	1
BOLD:AAE4741	2
BOLD:AAE4742	2
BOLD:AAE4743	1
BOLD:AAE4744	1
BOLD:AAE4745	1
BOLD:AAE4746	1
BOLD:AAE4747	3
BOLD:AAE4748	1
BOLD:AAE4749	1
BOLD:AAE4750	1
BOLD:AAE4753	1
BOLD:AAE4754	1
BOLD:AAE4755	1
BOLD:AAE4756	2
BOLD:AAE4757	2
BOLD:AAE4758	1
BOLD:AAE4759	1
BOLD:AAE4760	1
BOLD:AAE4761	2
BOLD:AAE4762	1
BOLD:AAE4763	1
BOLD:AAE4764	1
BOLD:AAE4765	1
BOLD:AAE4766	1
BOLD:AAE4767	1
BOLD:AAE4768	1
BOLD:AAE4769	1
BOLD:AAE4770	1
BOLD:AAE4771	1
BOLD:AAE4773	1
BOLD:AAE4777	1
BOLD:AAE4778	1
BOLD:AAE4779	3
BOLD:AAE4780	1
BOLD:AAE4782	2
BOLD:AAE4783	1
BOLD:AAE4784	1
BOLD:AAE4785	1
BOLD:AAE4786	1
BOLD:AAE4787	1
BOLD:AAE4788	32
BOLD:AAE4789	1
BOLD:AAE4790	1
BOLD:AAE4791	1
BOLD:AAE4792	1
BOLD:AAE4793	1
BOLD:AAE4796	1
BOLD:AAE4797	1
BOLD:AAE4798	1
BOLD:AAE4799	1
BOLD:AAE4800	1
BOLD:AAE4804	1
BOLD:AAE4805	1
BOLD:AAE4806	1
BOLD:AAE4807	1
BOLD:AAE4808	1
BOLD:AAE4809	1
BOLD:AAE4810	1
BOLD:AAE4812	2
BOLD:AAE4814	2
BOLD:AAE4816	2
BOLD:AAE4817	1
BOLD:AAE4818	1
BOLD:AAE4819	1
BOLD:AAE4820	1
BOLD:AAE4821	1
BOLD:AAE4822	1
BOLD:AAE4823	1
BOLD:AAE4824	1
BOLD:AAE4825	1
BOLD:AAE4826	1
BOLD:AAE4827	1
BOLD:AAE4828	1
BOLD:AAE4829	1
BOLD:AAE4830	1
BOLD:AAE4831	1
BOLD:AAE4832	1
BOLD:AAE4833	1
BOLD:AAE4835	1
BOLD:AAE4836	1
BOLD:AAE4837	1
BOLD:AAE4838	1
BOLD:AAE4839	1
BOLD:AAE4840	1
BOLD:AAE4841	1
BOLD:AAE4842	3
BOLD:AAE4843	1
BOLD:AAE4845	1
BOLD:AAE4846	1
BOLD:AAE4847	1
BOLD:AAE4849	1
BOLD:AAE4850	1
BOLD:AAE4851	1
BOLD:AAE4853	1
BOLD:AAE4855	1
BOLD:AAE4856	1
BOLD:AAE4857	1
BOLD:AAE4858	2
BOLD:AAE4859	2
BOLD:AAE4860	1
BOLD:AAE4861	5
BOLD:AAE4862	1
BOLD:AAE4863	1
BOLD:AAE4864	1
BOLD:AAE4865	1
BOLD:AAE4866	3
BOLD:AAE4867	1
BOLD:AAE4868	1
BOLD:AAE4869	1
BOLD:AAE4870	1
BOLD:AAE4873	1
BOLD:AAE4874	3
BOLD:AAE4875	1
BOLD:AAE4876	4
BOLD:AAE4877	1
BOLD:AAE4878	1
BOLD:AAE4882	2
BOLD:AAE4885	1
BOLD:AAE4886	1
BOLD:AAE4887	1
BOLD:AAE4888	1
BOLD:AAE4889	2
BOLD:AAE4890	1
BOLD:AAE4891	1
BOLD:AAE4892	1
BOLD:AAE4893	1
BOLD:AAE4894	1
BOLD:AAE4895	1
BOLD:AAE4896	1
BOLD:AAE4898	1
BOLD:AAE4900	1
BOLD:AAE4902	1
BOLD:AAE4903	1
BOLD:AAE4904	1
BOLD:AAE4905	2
BOLD:AAE4906	1
BOLD:AAE4907	3
BOLD:AAE4908	1
BOLD:AAE4910	1
BOLD:AAE4911	2
BOLD:AAE4912	1
BOLD:AAE4913	1
BOLD:AAE4914	1
BOLD:AAE4915	1
BOLD:AAE4916	1
BOLD:AAE4917	2
BOLD:AAE4918	1
BOLD:AAE4919	1
BOLD:AAE4921	2
BOLD:AAE4922	1
BOLD:AAE4923	1
BOLD:AAE4924	1
BOLD:AAE4925	1
BOLD:AAE4926	1
BOLD:AAE4928	1
BOLD:AAE4929	1
BOLD:AAE4930	1
BOLD:AAE4931	1
BOLD:AAE4933	1
BOLD:AAE4936	1
BOLD:AAE4937	1
BOLD:AAE4938	1
BOLD:AAE4939	2
BOLD:AAE4940	1
BOLD:AAE4941	3
BOLD:AAE4944	1
BOLD:AAE4945	1
BOLD:AAE4946	1
BOLD:AAE4948	1
BOLD:AAE4949	1
BOLD:AAE4952	2
BOLD:AAE4953	1
BOLD:AAE4954	1
BOLD:AAE4955	2
BOLD:AAE4956	1
BOLD:AAE4957	1
BOLD:AAE4958	1
BOLD:AAE4966	1
BOLD:AAE4967	1
BOLD:AAE4969	1
BOLD:AAE4970	1
BOLD:AAE4972	1
BOLD:AAE4973	1
BOLD:AAE4974	1
BOLD:AAE4975	3
BOLD:AAE4976	1
BOLD:AAE4977	1
BOLD:AAE4978	1
BOLD:AAE4980	1
BOLD:AAE4981	1
BOLD:AAE4982	1
BOLD:AAE4983	1
BOLD:AAE4984	1
BOLD:AAE4985	1
BOLD:AAE4986	1
BOLD:AAE4987	1
BOLD:AAE4988	1
BOLD:AAE4989	2
BOLD:AAE4990	1
BOLD:AAE4991	1
BOLD:AAE4992	4
BOLD:AAE4993	1
BOLD:AAE4994	1
BOLD:AAE4995	1
BOLD:AAE4996	1
BOLD:AAE5000	2
BOLD:AAE5001	1
BOLD:AAE5002	1
BOLD:AAE5004	1
BOLD:AAE5006	1
BOLD:AAE5007	1
BOLD:AAE5008	1
BOLD:AAE5009	1
BOLD:AAE5010	1
BOLD:AAE5011	1
BOLD:AAE5012	1
BOLD:AAE5013	1
BOLD:AAE5015	1
BOLD:AAE5016	1
BOLD:AAE5017	1
BOLD:AAE5018	1
BOLD:AAE5023	1
BOLD:AAE5024	1
BOLD:AAE5025	1
BOLD:AAE5027	1
BOLD:AAE5028	1
BOLD:AAE5029	4
BOLD:AAE5030	4
BOLD:AAE5031	1
BOLD:AAE5036	1
BOLD:AAE5037	1
BOLD:AAE5039	4
BOLD:AAE5040	1
BOLD:AAE5041	1
BOLD:AAE5043	1
BOLD:AAE5045	1
BOLD:AAE5046	1
BOLD:AAE5047	1
BOLD:AAE5048	1
BOLD:AAE5049	1
BOLD:AAE5052	1
BOLD:AAE5053	1
BOLD:AAE5054	2
BOLD:AAE5055	1
BOLD:AAE5057	1
BOLD:AAE5058	2
BOLD:AAE5059	2
BOLD:AAE5060	2
BOLD:AAE5061	1
BOLD:AAE5062	3
BOLD:AAE5063	3
BOLD:AAE5064	1
BOLD:AAE5065	1
BOLD:AAE5066	1
BOLD:AAE5067	1
BOLD:AAE5068	2
BOLD:AAE5069	1
BOLD:AAE5070	1
BOLD:AAE5072	1
BOLD:AAE5073	1
BOLD:AAE5075	1
BOLD:AAE5076	1
BOLD:AAE5077	1
BOLD:AAE5078	2
BOLD:AAE5079	1
BOLD:AAE5080	1
BOLD:AAE5081	1
BOLD:AAE5082	1
BOLD:AAE5083	1
BOLD:AAE5084	1
BOLD:AAE5085	1
BOLD:AAE5086	1
BOLD:AAE5087	1
BOLD:AAE5088	2
BOLD:AAE5089	1
BOLD:AAE5090	1
BOLD:AAE5091	1
BOLD:AAE5092	1
BOLD:AAE5093	1
BOLD:AAE5094	1
BOLD:AAE5095	1
BOLD:AAE5097	1
BOLD:AAE5098	1
BOLD:AAE5099	1
BOLD:AAE5100	1
BOLD:AAE5101	1
BOLD:AAE5102	1
BOLD:AAE5103	1
BOLD:AAE5104	1
BOLD:AAE5105	1
BOLD:AAE5106	1
BOLD:AAE5107	1
BOLD:AAE5108	1
BOLD:AAE5109	1
BOLD:AAE5110	1
BOLD:AAE5111	2
BOLD:AAE5112	1
BOLD:AAE5113	1
BOLD:AAE5114	1
BOLD:AAE5115	1
BOLD:AAE5116	1
BOLD:AAE5117	1
BOLD:AAE5118	1
BOLD:AAE5119	1
BOLD:AAE5120	1
BOLD:AAE5121	2
BOLD:AAE5123	1
BOLD:AAE5124	1
BOLD:AAE5126	1
BOLD:AAE5127	1
BOLD:AAE5128	1
BOLD:AAE5129	1
BOLD:AAE5130	1
BOLD:AAE5131	1
BOLD:AAE5132	1
BOLD:AAE5135	1
BOLD:AAE5136	1
BOLD:AAE5137	1
BOLD:AAE5138	1
BOLD:AAE5139	2
BOLD:AAE5142	1
BOLD:AAE5143	1
BOLD:AAE5144	1
BOLD:AAE5146	1
BOLD:AAE5147	1
BOLD:AAE5148	2
BOLD:AAE5149	1
BOLD:AAE5150	1
BOLD:AAE5151	1
BOLD:AAE5152	2
BOLD:AAE5155	1
BOLD:AAE5156	1
BOLD:AAE5157	3
BOLD:AAE5158	1
BOLD:AAE5159	1
BOLD:AAE5160	1
BOLD:AAE5161	1
BOLD:AAE5162	1
BOLD:AAE5163	1
BOLD:AAE5164	1
BOLD:AAE5165	1
BOLD:AAE5166	1
BOLD:AAE5168	1
BOLD:AAE5169	2
BOLD:AAE5171	1
BOLD:AAE5172	2
BOLD:AAE5173	1
BOLD:AAE5174	1
BOLD:AAE5175	1
BOLD:AAE5179	1
BOLD:AAE5180	1
BOLD:AAE5181	1
BOLD:AAE5182	1
BOLD:AAE5185	1
BOLD:AAE5186	1
BOLD:AAE5187	1
BOLD:AAE5188	2
BOLD:AAE5189	2
BOLD:AAE5190	1
BOLD:AAE5191	1
BOLD:AAE5192	1
BOLD:AAE5193	2
BOLD:AAE5194	3
BOLD:AAE5195	1
BOLD:AAE5196	1
BOLD:AAE5197	1
BOLD:AAE5198	1
BOLD:AAE5199	3
BOLD:AAE5200	1
BOLD:AAE5202	1
BOLD:AAE5204	3
BOLD:AAE5205	1
BOLD:AAE5206	1
BOLD:AAE5207	1
BOLD:AAE5210	1
BOLD:AAE5211	1
BOLD:AAE5212	3
BOLD:AAE5213	1
BOLD:AAE5214	2
BOLD:AAE5215	1
BOLD:AAE5216	1
BOLD:AAE5217	1
BOLD:AAE5219	1
BOLD:AAE5220	1
BOLD:AAE5221	1
BOLD:AAE5222	1
BOLD:AAE5225	1
BOLD:AAE5226	1
BOLD:AAE5227	2
BOLD:AAE5228	1
BOLD:AAE5229	1
BOLD:AAE5230	2
BOLD:AAE5232	1
BOLD:AAE5233	1
BOLD:AAE5234	5
BOLD:AAE5235	1
BOLD:AAE5236	1
BOLD:AAE5237	1
BOLD:AAE5238	1
BOLD:AAE5239	1
BOLD:AAE5240	1
BOLD:AAE5241	1
BOLD:AAE5242	1
BOLD:AAE5244	1
BOLD:AAE5246	1
BOLD:AAE5247	1
BOLD:AAE5248	1
BOLD:AAE5249	1
BOLD:AAE5250	2
BOLD:AAE5251	1
BOLD:AAE5252	1
BOLD:AAE5253	1
BOLD:AAE5254	1
BOLD:AAE5255	2
BOLD:AAE5257	1
BOLD:AAE5258	1
BOLD:AAE5260	1
BOLD:AAE5264	1
BOLD:AAE5265	1
BOLD:AAE5266	1
BOLD:AAE5267	1
BOLD:AAE5268	2
BOLD:AAE5269	1
BOLD:AAE5270	1
BOLD:AAE5272	1
BOLD:AAE5273	1
BOLD:AAE5274	1
BOLD:AAE5275	1
BOLD:AAE5276	1
BOLD:AAE5277	1
BOLD:AAE5278	2
BOLD:AAE5280	1
BOLD:AAE5281	1
BOLD:AAE5282	1
BOLD:AAE5283	1
BOLD:AAE5284	1
BOLD:AAE5285	1
BOLD:AAE5286	1
BOLD:AAE5289	1
BOLD:AAE5290	1
BOLD:AAE5291	1
BOLD:AAE5292	1
BOLD:AAE5293	1
BOLD:AAE5294	1
BOLD:AAE5295	1
BOLD:AAE5297	1
BOLD:AAE5298	1
BOLD:AAE5299	1
BOLD:AAE5300	1
BOLD:AAE5301	1
BOLD:AAE5304	1
BOLD:AAE5305	1
BOLD:AAE5306	1
BOLD:AAE5311	1
BOLD:AAE5312	1
BOLD:AAE5313	1
BOLD:AAE5314	2
BOLD:AAE5315	1
BOLD:AAE5316	1
BOLD:AAE5317	2
BOLD:AAE5319	1
BOLD:AAE5320	1
BOLD:AAE5321	1
BOLD:AAE5325	1
BOLD:AAE5326	1
BOLD:AAE5327	1
BOLD:AAE5328	2
BOLD:AAE5330	1
BOLD:AAE5331	1
BOLD:AAE5332	1
BOLD:AAE5333	1
BOLD:AAE5334	2
BOLD:AAE5335	1
BOLD:AAE5336	1
BOLD:AAE5337	3
BOLD:AAE5338	1
BOLD:AAE5339	1
BOLD:AAE5340	1
BOLD:AAE5342	1
BOLD:AAE5343	1
BOLD:AAE5344	1
BOLD:AAE5345	1
BOLD:AAE5346	2
BOLD:AAE5347	3
BOLD:AAE5348	1
BOLD:AAE5349	1
BOLD:AAE5350	1
BOLD:AAE5351	1
BOLD:AAE5352	1
BOLD:AAE5353	10
BOLD:AAE5354	1
BOLD:AAE5355	1
BOLD:AAE5356	1
BOLD:AAE5357	1
BOLD:AAE5358	1
BOLD:AAE5359	1
BOLD:AAE5360	2
BOLD:AAE5361	1
BOLD:AAE5362	1
BOLD:AAE5364	4
BOLD:AAE5366	3
BOLD:AAE5367	2
BOLD:AAE5368	1
BOLD:AAE5369	1
BOLD:AAE5370	1
BOLD:AAE5371	1
BOLD:AAE5372	1
BOLD:AAE5373	1
BOLD:AAE5374	1
BOLD:AAE5375	1
BOLD:AAE5376	2
BOLD:AAE5377	5
BOLD:AAE5380	2
BOLD:AAE5381	1
BOLD:AAE5382	2
BOLD:AAE5384	1
BOLD:AAE5387	4
BOLD:AAE5388	1
BOLD:AAE5389	1
BOLD:AAE5390	1
BOLD:AAE5391	1
BOLD:AAE5394	1
BOLD:AAE5395	1
BOLD:AAE5396	2
BOLD:AAE5398	1
BOLD:AAE5399	1
BOLD:AAE5400	2
BOLD:AAE5401	1
BOLD:AAE5403	1
BOLD:AAE5406	1
BOLD:AAE5407	1
BOLD:AAE5408	1
BOLD:AAE5409	2
BOLD:AAE5411	1
BOLD:AAE5412	1
BOLD:AAE5413	1
BOLD:AAE5414	1
BOLD:AAE5416	1
BOLD:AAE5418	1
BOLD:AAE5419	1
BOLD:AAE5420	1
BOLD:AAE5421	1
BOLD:AAE5422	1
BOLD:AAE5423	2
BOLD:AAE5424	1
BOLD:AAE5425	1
BOLD:AAE5426	1
BOLD:AAE5427	1
BOLD:AAE5428	1
BOLD:AAE5430	3
BOLD:AAE5431	1
BOLD:AAE5433	1
BOLD:AAE5434	2
BOLD:AAE5435	2
BOLD:AAE5436	1
BOLD:AAE5440	1
BOLD:AAE5442	1
BOLD:AAE5443	1
BOLD:AAE5444	1
BOLD:AAE5445	1
BOLD:AAE5446	1
BOLD:AAE5447	2
BOLD:AAE5448	1
BOLD:AAE5449	1
BOLD:AAE5450	2
BOLD:AAE5452	1
BOLD:AAE5453	1
BOLD:AAE5454	2
BOLD:AAE5455	1
BOLD:AAE5456	1
BOLD:AAE5457	1
BOLD:AAE5458	1
BOLD:AAE5459	1
BOLD:AAE5460	1
BOLD:AAE5463	2
BOLD:AAE5464	1
BOLD:AAE5466	1
BOLD:AAE5467	1
BOLD:AAE5472	1
BOLD:AAE5474	2
BOLD:AAE5475	1
BOLD:AAE5476	1
BOLD:AAE5477	2
BOLD:AAE5478	1
BOLD:AAE5480	1
BOLD:AAE5481	1
BOLD:AAE5483	2
BOLD:AAE5484	1
BOLD:AAE5485	1
BOLD:AAE5486	1
BOLD:AAE5487	2
BOLD:AAE5488	1
BOLD:AAE5489	1
BOLD:AAE5490	1
BOLD:AAE5491	2
BOLD:AAE5493	1
BOLD:AAE5494	1
BOLD:AAE5495	1
BOLD:AAE5496	1
BOLD:AAE5497	3
BOLD:AAE5498	1
BOLD:AAE5499	1
BOLD:AAE5500	1
BOLD:AAE5501	1
BOLD:AAE5502	1
BOLD:AAE5503	1
BOLD:AAE5504	1
BOLD:AAE5505	1
BOLD:AAE5506	1
BOLD:AAE5507	1
BOLD:AAE5508	1
BOLD:AAE5509	1
BOLD:AAE5510	1
BOLD:AAE5511	1
BOLD:AAE5512	1
BOLD:AAE5513	1
BOLD:AAE5514	1
BOLD:AAE5515	1
BOLD:AAE5516	1
BOLD:AAE5517	1
BOLD:AAE5518	1
BOLD:AAE5519	1
BOLD:AAE5520	1
BOLD:AAE5521	2
BOLD:AAE5522	1
BOLD:AAE5523	1
BOLD:AAE5524	1
BOLD:AAE5526	1
BOLD:AAE5527	1
BOLD:AAE5528	1
BOLD:AAE5529	1
BOLD:AAE5530	1
BOLD:AAE5531	1
BOLD:AAE5532	1
BOLD:AAE5533	1
BOLD:AAE5534	1
BOLD:AAE5535	1
BOLD:AAE5536	3
BOLD:AAE5537	1
BOLD:AAE5538	1
BOLD:AAE5539	1
BOLD:AAE5540	1
BOLD:AAE5541	1
BOLD:AAE5542	2
BOLD:AAE5543	1
BOLD:AAE5544	1
BOLD:AAE5545	1
BOLD:AAE5550	1
BOLD:AAE5551	1
BOLD:AAE5552	1
BOLD:AAE5554	1
BOLD:AAE5555	6
BOLD:AAE5556	1
BOLD:AAE5557	1
BOLD:AAE5559	1
BOLD:AAE5560	2
BOLD:AAE5561	2
BOLD:AAE5562	1
BOLD:AAE5563	1
BOLD:AAE5564	1
BOLD:AAE5565	1
BOLD:AAE5566	3
BOLD:AAE5569	1
BOLD:AAE5570	3
BOLD:AAE5571	1
BOLD:AAE5572	1
BOLD:AAE5573	2
BOLD:AAE5574	1
BOLD:AAE5575	2
BOLD:AAE5577	1
BOLD:AAE5578	1
BOLD:AAE5579	1
BOLD:AAE5580	1
BOLD:AAE5581	1
BOLD:AAE5582	1
BOLD:AAE5583	1
BOLD:AAE5584	1
BOLD:AAE5585	1
BOLD:AAE5586	1
BOLD:AAE5588	1
BOLD:AAE5589	2
BOLD:AAE5590	1
BOLD:AAE5591	1
BOLD:AAE5592	1
BOLD:AAE5593	1
BOLD:AAE5594	1
BOLD:AAE5595	1
BOLD:AAE5596	1
BOLD:AAE5597	1
BOLD:AAE5598	1
BOLD:AAE5599	1
BOLD:AAE5600	1
BOLD:AAE5601	1
BOLD:AAE5602	1
BOLD:AAE5603	4
BOLD:AAE5604	3
BOLD:AAE5605	1
BOLD:AAE5606	1
BOLD:AAE5607	1
BOLD:AAE5608	1
BOLD:AAE5609	1
BOLD:AAE5610	1
BOLD:AAE5611	1
BOLD:AAE5612	1
BOLD:AAE5614	1
BOLD:AAE5615	1
BOLD:AAE5618	1
BOLD:AAE5619	1
BOLD:AAE5620	1
BOLD:AAE5622	1
BOLD:AAE5623	1
BOLD:AAE5624	1
BOLD:AAE5625	1
BOLD:AAE5627	1
BOLD:AAE5628	1
BOLD:AAE5629	1
BOLD:AAE5631	1
BOLD:AAE5632	1
BOLD:AAE5634	1
BOLD:AAE5635	1
BOLD:AAE5636	1
BOLD:AAE5637	2
BOLD:AAE5638	1
BOLD:AAE5639	1
BOLD:AAE5640	1
BOLD:AAE5645	1
BOLD:AAE5646	1
BOLD:AAE5647	1
BOLD:AAE5648	1
BOLD:AAE5649	1
BOLD:AAE5652	2
BOLD:AAE5653	1
BOLD:AAE5654	1
BOLD:AAE5655	1
BOLD:AAE5657	1
BOLD:AAE5658	1
BOLD:AAE5659	1
BOLD:AAE5660	1
BOLD:AAE5661	1
BOLD:AAE5662	1
BOLD:AAE5663	2
